id;nombre;tipo;comuna;barrio;longitud_m;anio;turno;cantidadFrecuencia
10904;POTOSI;Ciclovías mano doble;5;Almagro;134.25;2024;tarde;189
1279;MILLER;Ciclovías mano doble;12;Saavedra;100.60;2024;tarde;67
15124;YERBAL;Ciclovías mano doble;6;Caballito;98.58;2024;tarde;37
17801;ESTRADA;Ciclovías mano doble;7;Parque Chacabuco;86.97;2024;tarde;19
3977;BLANCO ENCALADA;Ciclovías mano doble;12;Villa Urquiza;138.20;2024;tarde;142
12961;VALLESE, FELIPE;Ciclovías mano doble;6;Caballito;121.71;2024;tarde;100
7538;NUEVA YORK;Ciclovías mano doble;15;Agronomia;152.09;2024;tarde;24
22440;RODO, JOSE E.;Ciclovías mano doble;9;Parque Avellaneda;100.12;2024;tarde;28
18735;LINIERS VIRREY;Ciclovías mano doble;5;Boedo;107.81;2024;tarde;0
20896;POLA;Ciclovías mano doble;9;Liniers;147.01;2024;tarde;70
14088;MEXICO;Ciclovías mano doble;3;Balvanera;128.10;2024;tarde;93
15508;DOBLAS;Ciclovías mano doble;6;Caballito;83.04;2024;tarde;96
31442;VALLESE, FELIPE;Ciclovías mano doble;6;Caballito;13.40;2024;tarde;100
13554;CHILE;Ciclovías mano doble;1;Monserrat;121.81;2024;tarde;84
12175;SASTRE, MARCOS;Ciclovías mano doble;10;Monte Castro;104.00;2024;tarde;60
13638;PADRE M. L. MIGONE;Ciclovías mano doble;1;Puerto Madero;106.88;2024;tarde;0
2959;BLANCO ENCALADA;Ciclovías mano doble;12;Villa Urquiza;103.26;2024;tarde;142
13471;CHIVILCOY;Ciclovías mano doble;10;Monte Castro;158.22;2024;tarde;118
14394;GUAYAQUIL;Ciclovías mano doble;6;Caballito;147.11;2024;tarde;23
3323;LA PAMPA;Ciclovías mano doble;13;Belgrano;87.74;2024;tarde;315
12923;CEVALLOS, VIRREY;Ciclovías mano doble;1;Monserrat;117.36;2024;tarde;275
4206;BLANCO ENCALADA;Ciclovías mano doble;12;Villa Urquiza;170.93;2024;tarde;142
19532;LINIERS VIRREY;Ciclovías mano doble;5;Boedo;124.18;2024;tarde;0
19117;RONDEAU;Ciclovías mano doble;4;Parque Patricios;139.78;2024;tarde;0
6438;GORRITI;Ciclovías mano doble;14;Palermo;104.77;2024;tarde;235
10910;SUIPACHA;Ciclovías mano doble;1;San Nicolas;127.35;2024;tarde;132
11730;ALSINA, ADOLFO;Ciclovías mano única;1;Monserrat;120.33;2024;tarde;0
21724;POLA;Ciclovías mano doble;9;Liniers;147.80;2024;tarde;70
13540;CHILE;Ciclovías mano doble;1;Monserrat;119.42;2024;tarde;84
23993;PATRON;Ciclovías mano doble;9;Liniers;57.34;2024;tarde;43
14260;MEXICO;Ciclovías mano doble;3;Balvanera;156.31;2024;tarde;93
19781;PICHEUTA;Ciclovías mano doble;7;Parque Chacabuco;74.43;2024;tarde;53
13400;SASTRE, MARCOS;Ciclovías mano doble;10;Monte Castro;139.93;2024;tarde;60
15842;CHIVILCOY;Ciclovías mano doble;10;Floresta;133.43;2024;tarde;118
4927;GRIVEO;Ciclovías mano doble;12;Villa Pueyrredon;130.10;2024;tarde;55
1193;SUPERI;Ciclovías mano doble;12;Saavedra;100.14;2024;tarde;315
17901;ESTRADA;Ciclovías mano doble;7;Parque Chacabuco;27.67;2024;tarde;19
10623;ACUÑA DE FIGUEROA, FRANCISCO;Ciclovías mano doble;5;Almagro;145.76;2024;tarde;74
17445;MORON;Ciclovías mano doble;10;Velez Sarsfield;115.68;2024;tarde;67
9537;TUCUMAN;Ciclovías mano doble;3;Balvanera;104.09;2024;tarde;225
15475;CEVALLOS, VIRREY;Ciclovías mano doble;1;Constitucion;146.24;2024;tarde;275
12144;ALSINA, ADOLFO;Ciclovías mano doble;3;Balvanera;128.45;2024;tarde;0
12474;GARCIA, JUAN AGUSTIN;Ciclovías mano doble;11;Villa Santa Rita;68.22;2024;tarde;59
9514;HUMAHUACA;Ciclovías mano doble;5;Almagro;142.25;2024;tarde;245
17656;GONZALEZ, ELPIDIO;Ciclovías mano doble;10;Versalles;83.72;2024;tarde;100
2876;SUPERI;Ciclovías mano doble;13;Belgrano;130.49;2024;tarde;315
13435;CHILE;Ciclovías mano doble;1;Monserrat;39.15;2024;tarde;84
4098;CERETTI;Ciclovías mano doble;12;Villa Urquiza;99.98;2024;tarde;61
20073;PRIMERA JUNTA;Ciclovías mano doble;7;Flores;84.67;2024;tarde;39
11737;GARCIA, JUAN AGUSTIN;Ciclovías mano doble;11;Villa Santa Rita;135.77;2024;tarde;59
7759;URIBURU JOSE E., PRES.;Ciclovías mano doble;2;Recoleta;182.69;2024;tarde;148
14299;DIAZ, CESAR, GRAL.;Ciclovías mano doble;11;Villa Santa Rita;98.25;2024;tarde;96
12416;FRAGATA PRES. SARMIENTO;Ciclovías mano doble;6;Caballito;109.41;2024;tarde;105
11754;ALSINA, ADOLFO;Ciclovías mano única;1;Monserrat;119.67;2024;tarde;0
5040;HUMBOLDT;Ciclovías mano doble;14;Palermo;81.53;2024;tarde;185
16917;PAVON;Ciclovías mano doble;3;San Cristobal;90.89;2024;tarde;36
19502;RONDEAU;Ciclovías mano doble;5;Boedo;111.67;2024;tarde;0
15886;GRANADEROS;Ciclovías mano doble;7;Flores;138.49;2024;tarde;85
10721;GARCIA, JUAN AGUSTIN;Ciclovías mano doble;11;Villa Gral. Mitre;124.33;2024;tarde;59
14620;LINIERS VIRREY;Ciclovías mano doble;5;Almagro;121.14;2024;tarde;0
2209;SUPERI;Ciclovías mano doble;12;Coghlan;128.61;2024;tarde;315
10928;POTOSI;Ciclovías mano doble;5;Almagro;142.40;2024;tarde;189
14406;CALVO, CARLOS;Ciclovías mano doble;1;Constitucion;136.69;2024;tarde;122
11808;GARCIA, JUAN AGUSTIN;Ciclovías mano doble;11;Villa Santa Rita;54.89;2024;tarde;59
9193;ALVAREZ, JULIAN;Ciclovías mano doble;15;Villa Crespo;116.12;2024;tarde;173
5961;GORRITI;Ciclovías mano doble;14;Palermo;70.87;2024;tarde;235
21087;PATRON;Ciclovías mano doble;9;Liniers;103.69;2024;tarde;43
5086;ROSETI;Ciclovías mano doble;15;Villa Ortuzar;129.75;2024;tarde;80
7750;ARENALES;Ciclovías mano doble;1;Retiro;41.97;2024;tarde;130
662;MONROE;Ciclovías mano doble;13;Belgrano;128.59;2024;tarde;67
2077;PEDRAZA, MANUELA;Ciclovías mano doble;12;Villa Urquiza;14.31;2024;tarde;44
9647;TUCUMAN;Ciclovías mano doble;3;Balvanera;135.63;2024;tarde;225
15575;MORON;Ciclovías mano doble;7;Flores;131.42;2024;tarde;67
13323;RINCON;Ciclovías mano doble;3;Balvanera;82.15;2024;tarde;0
7479;MONTEVIDEO;Ciclovías mano doble;2;Recoleta;55.99;2024;tarde;226
2903;PEDRAZA, MANUELA;Ciclovías mano doble;12;Villa Urquiza;59.78;2024;tarde;44
1156;MONROE;Ciclovías mano doble;13;Belgrano;106.70;2024;tarde;67
826;PEDRAZA, MANUELA;Ciclovías mano doble;13;Nuñez;101.01;2024;tarde;44
8384;ALVEAR, MARCELO T. DE;Ciclovías mano doble;2;Recoleta;144.50;2024;tarde;49
13410;TACUARI;Ciclovías mano doble;1;Monserrat;131.70;2024;tarde;222
18815;DEAN FUNES;Ciclovías mano doble;4;Parque Patricios;131.29;2024;tarde;31
18280;BONIFACIO, JOSE;Ciclovías mano doble;7;Flores;131.57;2024;tarde;97
15109;CHIVILCOY;Ciclovías mano doble;10;Floresta;66.90;2024;tarde;118
32541;GRIVEO;Ciclovías mano doble;11;Villa Devoto;17.67;2024;tarde;55
15394;ESTADOS UNIDOS;Ciclovías mano doble;5;Boedo;110.27;2024;tarde;156
9582;HUMAHUACA;Ciclovías mano doble;5;Almagro;133.27;2024;tarde;245
20163;PRIMERA JUNTA;Ciclovías mano doble;7;Flores;57.95;2024;tarde;39
23917;POLA;Ciclovías mano doble;9;Mataderos;126.06;2024;tarde;70
5394;GODOY CRUZ;Ciclovías mano doble;14;Palermo;41.28;2024;tarde;98
7931;ECUADOR;Ciclovías mano doble;2;Recoleta;138.36;2024;tarde;120
16735;RIGLOS;Ciclovías mano doble;6;Caballito;141.70;2024;tarde;106
23565;PATRON;Ciclovías mano doble;9;Liniers;103.33;2024;tarde;43
4200;MARTINEZ, ENRIQUE, GRAL.;Ciclovías mano doble;13;Colegiales;113.42;2024;tarde;11
26929;UNANUE;Ciclovías mano única;8;Villa Lugano;106.01;2024;tarde;11
3413;LA PAMPA;Ciclovías mano doble;13;Belgrano;119.01;2024;tarde;315
282;CUBA;Ciclovías mano doble;13;Nuñez;91.82;2024;tarde;37
15300;DOBLAS;Ciclovías mano doble;6;Caballito;79.05;2024;tarde;96
15002;CHIVILCOY;Ciclovías mano doble;10;Floresta;69.84;2024;tarde;118
5327;AUSTRIA;Ciclovías mano doble;2;Recoleta;193.92;2024;tarde;0
13943;AZOPARDO;Ciclovías mano doble;1;San Telmo;141.23;2024;tarde;0
18814;RONDEAU;Ciclovías mano doble;4;Parque Patricios;152.77;2024;tarde;0
8143;ALVEAR, MARCELO T. DE;Ciclovías mano doble;1;Retiro;100.55;2024;tarde;49
14707;CALVO, CARLOS;Ciclovías mano doble;3;San Cristobal;91.47;2024;tarde;122
1823;11 DE SEPTIEMBRE DE 1888;Ciclovías mano doble;13;Belgrano;133.25;2024;tarde;29
2171;PEDRAZA, MANUELA;Ciclovías mano doble;12;Villa Urquiza;97.78;2024;tarde;44
19288;DOBLAS;Ciclovías mano doble;7;Parque Chacabuco;128.61;2024;tarde;96
2141;IBERA;Ciclovías mano doble;12;Coghlan;52.05;2024;tarde;98
2650;BLANCO ENCALADA;Ciclovías mano doble;13;Belgrano;27.77;2024;tarde;142
17697;15 DE NOVIEMBRE DE 1889;Ciclovías mano doble;4;Parque Patricios;9.15;2024;tarde;60
8414;SAN MARTIN;Ciclovías mano doble;1;Retiro;131.55;2024;tarde;57
14612;CALVO, CARLOS;Ciclovías mano doble;3;San Cristobal;120.21;2024;tarde;122
31665;PINO, VIRREY DEL;Ciclovías mano doble;13;Belgrano;62.59;2024;tarde;28
1465;SUPERI;Ciclovías mano doble;12;Saavedra;148.02;2024;tarde;315
14495;FRAY CAYETANO RODRIGUEZ;Ciclovías mano doble;7;Flores;117.82;2024;tarde;45
12333;DON BOSCO;Ciclovías mano doble;5;Almagro;101.45;2024;tarde;70
803;MILLER;Ciclovías mano doble;12;Saavedra;107.22;2024;tarde;67
19353;BONIFACIO, JOSE;Ciclovías mano doble;10;Floresta;96.57;2024;tarde;97
10209;SARMIENTO;Ciclovías mano doble;1;San Nicolas;126.82;2024;tarde;101
13532;FRAGATA PRES. SARMIENTO;Ciclovías mano doble;6;Caballito;128.72;2024;tarde;105
26607;UNANUE;Ciclovías mano única;8;Villa Lugano;149.69;2024;tarde;11
9505;TUCUMAN;Ciclovías mano doble;3;Balvanera;93.72;2024;tarde;225
5324;GODOY CRUZ;Ciclovías mano doble;14;Palermo;39.28;2024;tarde;98
7303;GRIVEO;Ciclovías mano doble;11;Villa Devoto;148.79;2024;tarde;55
10548;LAMAS, ANDRES;Ciclovías mano doble;11;Villa Gral. Mitre;133.21;2024;tarde;93
6598;MONTEVIDEO;Ciclovías mano doble;2;Recoleta;159.82;2024;tarde;226
8890;MONTEVIDEO;Ciclovías mano doble;2;Recoleta;106.87;2024;tarde;226
10536;TRES ARROYOS;Ciclovías mano doble;15;Villa Crespo;51.58;2024;tarde;242
2267;ECHEVERRIA;Ciclovías mano doble;13;Belgrano;67.81;2024;tarde;193
9839;HUMAHUACA;Ciclovías mano doble;5;Almagro;109.82;2024;tarde;245
12754;SASTRE, MARCOS;Ciclovías mano doble;10;Monte Castro;180.51;2024;tarde;60
22541;PATRON;Ciclovías mano doble;9;Liniers;95.97;2024;tarde;43
13831;MEXICO;Ciclovías mano doble;3;Balvanera;108.48;2024;tarde;93
14181;MEXICO;Ciclovías mano doble;3;Balvanera;156.76;2024;tarde;93
30120;CERETTI;Ciclovías mano doble;12;Villa Urquiza;68.78;2024;tarde;61
5222;ROSETI;Ciclovías mano doble;15;Chacarita;130.49;2024;tarde;80
10467;TRES ARROYOS;Ciclovías mano doble;15;Villa Crespo;112.71;2024;tarde;242
7633;JUNCAL;Ciclovías mano doble;2;Recoleta;128.18;2024;tarde;134
17816;BILBAO, FRANCISCO;Ciclovías mano doble;7;Parque Chacabuco;102.95;2024;tarde;11
11818;PASCO;Ciclovías mano doble;3;Balvanera;122.66;2024;tarde;192
29983;BOUCHARD;Ciclovías mano doble;1;San Nicolas;112.16;2024;tarde;19
15961;VALLE;Ciclovías mano doble;6;Caballito;72.97;2024;tarde;106
1736;AMENABAR;Ciclovías mano doble;13;Belgrano;101.59;2024;tarde;227
15669;RINCON;Ciclovías mano doble;3;San Cristobal;55.12;2024;tarde;0
3068;MILLER;Ciclovías mano doble;12;Villa Urquiza;129.91;2024;tarde;67
14310;MENDEZ DE ANDES;Ciclovías mano doble;7;Flores;86.23;2024;tarde;85
5162;CERETTI;Ciclovías mano doble;12;Villa Urquiza;142.26;2024;tarde;61
11564;GARCIA, JUAN AGUSTIN;Ciclovías mano doble;11;Villa Santa Rita;142.39;2024;tarde;59
2626;AMENABAR;Ciclovías mano doble;13;Belgrano;127.85;2024;tarde;227
11958;ALSINA, ADOLFO;Ciclovías mano única;1;Monserrat;121.88;2024;tarde;0
10492;MONTEVIDEO;Ciclovías mano doble;1;San Nicolas;136.53;2024;tarde;226
708;SUPERI;Ciclovías mano doble;12;Saavedra;100.18;2024;tarde;315
30491;CERETTI;Ciclovías mano doble;12;Villa Urquiza;7.07;2024;tarde;61
13645;RINCON;Ciclovías mano doble;3;Balvanera;133.31;2024;tarde;0
2861;PEDRAZA, MANUELA;Ciclovías mano doble;12;Villa Urquiza;60.03;2024;tarde;44
4640;GRIVEO;Ciclovías mano doble;12;Villa Pueyrredon;34.84;2024;tarde;55
13935;ESTADOS UNIDOS;Ciclovías mano doble;1;San Telmo;72.00;2024;tarde;156
16177;MORON;Ciclovías mano doble;10;Floresta;102.66;2024;tarde;67
8210;SUIPACHA;Ciclovías mano doble;1;Retiro;142.67;2024;tarde;132
18851;LAS CASAS;Ciclovías mano doble;5;Boedo;132.64;2024;tarde;0
6915;FRENCH;Ciclovías mano doble;2;Recoleta;59.55;2024;tarde;88
16945;BOLIVAR;Ciclovías mano doble;4;Barracas;95.47;2024;tarde;27
17737;USPALLATA;Ciclovías mano doble;4;Barracas;121.22;2024;tarde;0
27027;UNANUE;Ciclovías mano única;8;Villa Lugano;103.59;2024;tarde;11
579;MONROE;Ciclovías mano doble;13;Belgrano;106.86;2024;tarde;67
8276;PADILLA;Ciclovías mano doble;15;Villa Crespo;72.26;2024;tarde;86
3756;CERETTI;Ciclovías mano doble;12;Villa Urquiza;118.69;2024;tarde;61
8353;PADILLA;Ciclovías mano doble;15;Villa Crespo;56.16;2024;tarde;86
9340;URIBURU JOSE E., PRES.;Ciclovías mano doble;3;Balvanera;145.97;2024;tarde;148
20161;RODO, JOSE E.;Ciclovías mano doble;9;Parque Avellaneda;147.91;2024;tarde;28
13773;SASTRE, MARCOS;Ciclovías mano doble;10;Monte Castro;134.38;2024;tarde;60
8875;SANCHEZ DE THOMPSON, MARIQUITA;Ciclovías mano doble;1;Puerto Madero;112.91;2024;tarde;28
21881;RODO, JOSE E.;Ciclovías mano doble;9;Parque Avellaneda;69.24;2024;tarde;28
541;CUBA;Ciclovías mano doble;13;Nuñez;42.76;2024;tarde;37
28919;ALVEAR, MARCELO T. DE;Ciclovías mano doble;1;Retiro;39.79;2024;tarde;49
12302;VILLAFLOR, AZUCENA;Ciclovías mano doble;1;Puerto Madero;76.97;2024;tarde;0
31243;TACUARI;Ciclovías mano doble;1;Constitucion;8.91;2024;tarde;222
8152;PADILLA;Ciclovías mano doble;15;Villa Crespo;97.73;2024;tarde;86
7782;ARENALES;Ciclovías mano doble;1;Retiro;151.38;2024;tarde;130
7721;ACUÑA DE FIGUEROA, FRANCISCO;Ciclovías mano doble;14;Palermo;155.77;2024;tarde;74
13175;SASTRE, MARCOS;Ciclovías mano doble;10;Monte Castro;56.80;2024;tarde;60
15865;SASTRE, MARCOS;Ciclovías mano doble;10;Versalles;73.59;2024;tarde;60
11917;ALSINA, ADOLFO;Ciclovías mano única;1;Monserrat;133.53;2024;tarde;0
1160;MONROE;Ciclovías mano doble;13;Belgrano;6.42;2024;tarde;67
1531;BLANCO ENCALADA;Ciclovías mano doble;13;Belgrano;38.71;2024;tarde;142
1663;AMENABAR;Ciclovías mano doble;13;Belgrano;103.39;2024;tarde;227
3840;SUPERI;Ciclovías mano doble;13;Colegiales;118.53;2024;tarde;315
9874;MONTEVIDEO;Ciclovías mano doble;1;San Nicolas;134.58;2024;tarde;226
2518;SUPERI;Ciclovías mano doble;13;Belgrano;101.98;2024;tarde;315
15160;ESTADOS UNIDOS;Ciclovías mano doble;5;Boedo;115.18;2024;tarde;156
2843;CERETTI;Ciclovías mano doble;12;Villa Urquiza;169.27;2024;tarde;61
7208;FRENCH;Ciclovías mano doble;2;Recoleta;126.56;2024;tarde;88
3947;SUPERI;Ciclovías mano doble;13;Colegiales;94.07;2024;tarde;315
16889;CEVALLOS, VIRREY;Ciclovías mano doble;1;Constitucion;186.56;2024;tarde;275
16136;PAVON;Ciclovías mano doble;1;Constitucion;133.65;2024;tarde;36
7457;ACUÑA DE FIGUEROA, FRANCISCO;Ciclovías mano doble;14;Palermo;134.92;2024;tarde;74
1080;MONROE;Ciclovías mano doble;13;Belgrano;125.93;2024;tarde;67
11697;BOLIVAR;Ciclovías mano doble;1;Monserrat;128.28;2024;tarde;27
19962;BALBASTRO;Ciclovías mano doble;7;Parque Chacabuco;5.40;2024;tarde;15
11841;IRIGOYEN, BERNARDO DE;Ciclovías mano doble;1;Monserrat;124.97;2024;tarde;125
7691;ECUADOR;Ciclovías mano doble;2;Recoleta;139.75;2024;tarde;120
5337;GRIVEO;Ciclovías mano doble;12;Villa Pueyrredon;130.04;2024;tarde;55
8007;GORRITI;Ciclovías mano doble;2;Recoleta;111.70;2024;tarde;235
8531;ALVAREZ, JULIAN;Ciclovías mano doble;15;Villa Crespo;125.12;2024;tarde;173
11193;URIBURU JOSE E., PRES.;Ciclovías mano doble;3;Balvanera;125.79;2024;tarde;148
17483;TACUARI;Ciclovías mano doble;4;Barracas;101.25;2024;tarde;222
29997;MILLER;Ciclovías mano doble;12;Villa Urquiza;11.14;2024;tarde;67
23730;PATRON;Ciclovías mano doble;9;Liniers;103.19;2024;tarde;43
3711;SUPERI;Ciclovías mano doble;13;Colegiales;105.70;2024;tarde;315
12274;ALSINA, ADOLFO;Ciclovías mano doble;3;Balvanera;155.54;2024;tarde;0
14693;DIAZ, CESAR, GRAL.;Ciclovías mano doble;10;Floresta;130.74;2024;tarde;96
7508;JUNCAL;Ciclovías mano doble;2;Recoleta;124.20;2024;tarde;134
9637;TUCUMAN;Ciclovías mano doble;3;Balvanera;136.19;2024;tarde;225
14327;LINIERS VIRREY;Ciclovías mano doble;5;Almagro;158.80;2024;tarde;0
15032;ESTADOS UNIDOS;Ciclovías mano doble;5;Boedo;117.81;2024;tarde;156
10639;SUIPACHA;Ciclovías mano doble;1;San Nicolas;122.32;2024;tarde;132
14712;SANTIAGO DEL ESTERO;Ciclovías mano doble;1;Constitucion;138.13;2024;tarde;52
5471;LA PAMPA;Ciclovías mano doble;12;Villa Urquiza;120.23;2024;tarde;315
1467;MILLER;Ciclovías mano doble;12;Saavedra;30.28;2024;tarde;67
10239;SAN MARTIN;Ciclovías mano doble;1;San Nicolas;136.82;2024;tarde;57
2624;MILLER;Ciclovías mano doble;12;Villa Urquiza;132.95;2024;tarde;67
7501;ALVAREZ, JULIAN;Ciclovías mano doble;14;Palermo;115.94;2024;tarde;173
17988;15 DE NOVIEMBRE DE 1889;Ciclovías mano doble;4;Parque Patricios;93.42;2024;tarde;60
9713;HUMAHUACA;Ciclovías mano doble;5;Almagro;129.05;2024;tarde;245
16146;PAVON;Ciclovías mano doble;1;Constitucion;101.01;2024;tarde;36
3984;CERETTI;Ciclovías mano doble;12;Villa Urquiza;99.85;2024;tarde;61
16382;TREINTA Y TRES ORIENTALES;Ciclovías mano doble;5;Boedo;76.48;2024;tarde;106
3645;SUPERI;Ciclovías mano doble;13;Belgrano;224.45;2024;tarde;315
995;MONROE;Ciclovías mano doble;13;Belgrano;124.92;2024;tarde;67
13717;CHILE;Ciclovías mano doble;3;Balvanera;132.67;2024;tarde;84
15624;SASTRE, MARCOS;Ciclovías mano doble;10;Monte Castro;53.95;2024;tarde;60
13450;CHILE;Ciclovías mano doble;1;Monserrat;137.47;2024;tarde;84
16059;GRANADEROS;Ciclovías mano doble;7;Flores;140.06;2024;tarde;85
9391;HUMAHUACA;Ciclovías mano doble;5;Almagro;134.78;2024;tarde;245
12276;VALLESE, FELIPE;Ciclovías mano doble;6;Caballito;102.02;2024;tarde;100
19335;TREINTA Y TRES ORIENTALES;Ciclovías mano doble;5;Boedo;106.89;2024;tarde;106
11515;CHIVILCOY;Ciclovías mano doble;11;Villa Devoto;101.72;2024;tarde;118
17399;RIGLOS;Ciclovías mano doble;7;Parque Chacabuco;121.06;2024;tarde;106
16260;LINIERS VIRREY;Ciclovías mano doble;5;Boedo;169.64;2024;tarde;0
16320;TACUARI;Ciclovías mano doble;1;Constitucion;146.81;2024;tarde;222
15614;VALLE;Ciclovías mano doble;6;Caballito;123.10;2024;tarde;106
18936;LINIERS VIRREY;Ciclovías mano doble;5;Boedo;91.46;2024;tarde;0
3725;LUGONES;Ciclovías mano doble;12;Villa Urquiza;121.33;2024;tarde;142
8330;ALVEAR, MARCELO T. DE;Ciclovías mano doble;1;Retiro;129.99;2024;tarde;49
1651;IBERA;Ciclovías mano doble;13;Nuñez;108.93;2024;tarde;98
16247;MORON;Ciclovías mano doble;10;Floresta;102.24;2024;tarde;67
1928;SUPERI;Ciclovías mano doble;12;Coghlan;121.01;2024;tarde;315
2426;SUPERI;Ciclovías mano doble;12;Coghlan;139.40;2024;tarde;315
18002;DOBLAS;Ciclovías mano doble;7;Parque Chacabuco;140.07;2024;tarde;96
8222;ALVAREZ, JULIAN;Ciclovías mano doble;15;Villa Crespo;195.26;2024;tarde;173
2878;BLANCO ENCALADA;Ciclovías mano doble;12;Villa Urquiza;103.12;2024;tarde;142
11368;TRES ARROYOS;Ciclovías mano doble;6;Caballito;70.37;2024;tarde;242
19080;USPALLATA;Ciclovías mano doble;4;Barracas;70.89;2024;tarde;0
11491;BILLINGHURST;Ciclovías mano doble;5;Almagro;103.35;2024;tarde;0
5204;GRIVEO;Ciclovías mano doble;12;Villa Pueyrredon;129.53;2024;tarde;55
3163;MILLER;Ciclovías mano doble;12;Villa Urquiza;94.71;2024;tarde;67
2310;SUPERI;Ciclovías mano doble;12;Coghlan;112.89;2024;tarde;315
19039;USPALLATA;Ciclovías mano doble;4;Barracas;90.47;2024;tarde;0
9677;TRES ARROYOS;Ciclovías mano doble;15;Villa Crespo;113.49;2024;tarde;242
15889;VALLE;Ciclovías mano doble;6;Caballito;71.63;2024;tarde;106
19923;TREINTA Y TRES ORIENTALES;Ciclovías mano doble;5;Boedo;117.90;2024;tarde;106
12182;FRAGATA PRES. SARMIENTO;Ciclovías mano doble;6;Caballito;149.96;2024;tarde;105
1632;SUPERI;Ciclovías mano doble;12;Coghlan;87.19;2024;tarde;315
6059;NUEVA YORK;Ciclovías mano doble;15;Agronomia;83.82;2024;tarde;24
4653;GODOY CRUZ;Ciclovías mano doble;14;Palermo;146.43;2024;tarde;98
15110;ESTADOS UNIDOS;Ciclovías mano doble;5;Boedo;145.41;2024;tarde;156
3215;CERETTI;Ciclovías mano doble;12;Villa Urquiza;128.56;2024;tarde;61
12162;LINIERS VIRREY;Ciclovías mano doble;5;Almagro;123.95;2024;tarde;0
14093;SASTRE, MARCOS;Ciclovías mano doble;10;Monte Castro;89.23;2024;tarde;60
10032;SUIPACHA;Ciclovías mano doble;1;San Nicolas;124.73;2024;tarde;132
1322;CUBA;Ciclovías mano doble;13;Nuñez;142.90;2024;tarde;37
8923;BILLINGHURST;Ciclovías mano doble;5;Almagro;16.88;2024;tarde;0
14874;CHIVILCOY;Ciclovías mano doble;10;Floresta;135.72;2024;tarde;118
13753;TACUARI;Ciclovías mano doble;1;Monserrat;132.07;2024;tarde;222
17908;CEVALLOS, VIRREY;Ciclovías mano doble;1;Constitucion;127.78;2024;tarde;275
14087;ROSARIO;Ciclovías mano doble;6;Caballito;22.02;2024;tarde;96
26992;UNANUE;Ciclovías mano única;8;Villa Lugano;103.31;2024;tarde;11
7207;AZCUENAGA;Ciclovías mano doble;2;Recoleta;120.71;2024;tarde;109
14474;DIAZ, CESAR, GRAL.;Ciclovías mano doble;11;Villa Santa Rita;96.70;2024;tarde;96
13862;TREINTA Y TRES ORIENTALES;Ciclovías mano doble;5;Almagro;111.88;2024;tarde;106
13505;CHILE;Ciclovías mano doble;1;Monserrat;136.84;2024;tarde;84
12063;ALSINA, ADOLFO;Ciclovías mano doble;1;Monserrat;131.78;2024;tarde;0
9598;TUCUMAN;Ciclovías mano doble;3;Balvanera;138.75;2024;tarde;225
13748;CHILE;Ciclovías mano doble;3;Balvanera;98.53;2024;tarde;84
8969;PADILLA;Ciclovías mano doble;15;Villa Crespo;129.97;2024;tarde;86
20553;PEDERNERA;Ciclovías mano doble;7;Flores;176.09;2024;tarde;39
12026;CHIVILCOY;Ciclovías mano doble;10;Monte Castro;131.35;2024;tarde;118
22240;POLA;Ciclovías mano doble;9;Mataderos;67.09;2024;tarde;70
5559;GORRITI;Ciclovías mano doble;14;Palermo;128.91;2024;tarde;235
9499;TUCUMAN;Ciclovías mano doble;1;San Nicolas;122.92;2024;tarde;225
3444;MOLDES;Ciclovías mano doble;13;Colegiales;79.35;2024;tarde;64
14987;FRAY CAYETANO RODRIGUEZ;Ciclovías mano doble;7;Flores;120.12;2024;tarde;45
6731;ALVAREZ, JULIAN;Ciclovías mano doble;14;Palermo;55.12;2024;tarde;173
21884;POLA;Ciclovías mano doble;9;Liniers;73.50;2024;tarde;70
13392;CHILE;Ciclovías mano única;1;Monserrat;133.16;2024;tarde;84
30096;ALSINA, ADOLFO;Ciclovías mano única;1;Monserrat;40.97;2024;tarde;0
15507;VALLE;Ciclovías mano doble;6;Caballito;141.72;2024;tarde;106
2521;PEDRAZA, MANUELA;Ciclovías mano doble;12;Villa Urquiza;143.50;2024;tarde;44
15939;BOLIVAR;Ciclovías mano doble;1;San Telmo;128.23;2024;tarde;27
9723;SUIPACHA;Ciclovías mano doble;1;San Nicolas;130.32;2024;tarde;132
12361;ALSINA, ADOLFO;Ciclovías mano doble;3;Balvanera;162.92;2024;tarde;0
15937;RINCON;Ciclovías mano doble;3;San Cristobal;106.99;2024;tarde;0
8269;ALVEAR, MARCELO T. DE;Ciclovías mano doble;1;Retiro;38.34;2024;tarde;49
11531;IRIGOYEN, BERNARDO DE;Ciclovías mano doble;1;Monserrat;66.89;2024;tarde;125
9517;BILLINGHURST;Ciclovías mano doble;5;Almagro;111.43;2024;tarde;0
